Date,Open,High,Low,Close,Volume,SMA_14,EMA_14,RSI_14,MACD,MACD_signal,MACD_hist
1984-09-26,0.00015033310408994884,0.00016262804232773998,0.00014981932985377421,0.00014830613988499032,0.014633948117845427,0.00016195668476811503,0.00015868903986718607,0.2738028287354534,0.5435852188983868,0.5013468404067121,0.5989497496513171
1984-09-27,0.00014619953870507652,0.00014497480432153608,0.00014981932985377421,0.00014830613988499032,0.013954631307576895,0.00016118704814006553,0.0001569033772030003,0.2738028287354534,0.5435709645237226,0.5013367323566023,0.598934486032621
1984-09-28,0.00014619953870507652,0.00014289104231978298,0.00013492767180823192,0.00013986783970961183,0.031136757330922814,0.0001599490431451649,0.00015419621477547502,0.1969649444093135,0.5435501923394289,0.501323760149099,0.598908212005579
1984-10-01,0.00013676307163352407,0.0001335336929814599,0.00013384980950351306,0.00013249791326113875,0.012855650853936227,0.00015770347974226767,0.00015083723474585382,0.14764330204264056,0.543525797327634,0.501307644500549,0.5988793760012269
1984-10-02,0.00013249286234727492,0.00014077435874973343,0.00013597234739279237,0.00013459901330894892,0.015615172910370683,0.00015639213565410981,0.00014821485111897315,0.1984054487156202,0.5435098964409517,0.5012910119785909,0.5988746345209106
1984-10-03,0.00013776151569038744,0.00013971497733623618,0.00014129493242585534,0.00013986783970961183,0.015908039853117947,0.000154070484547455,0.0001466661588359848,0.31749013320439934,0.5435045290506642,0.5012764435121552,0.5988935689030556
1984-10-04,0.00014189473160236622,0.00014077435874973343,0.00014547045731216703,0.0001440011913838384,0.016590372236095257,0.00015167040813371984,0.00014589196253013293,0.39966523180617314,0.543506150248278,0.5012651700563666,0.5989237953141607
1984-10-05,0.00014189473160236622,0.00013862232781161824,0.00013597234739279237,0.0001367333143721519,0.012828481397894088,0.00014803741293890711,0.00014422224340217743,0.31143438286545916,0.5434999209244901,0.5012546861098967,0.5989310377894651
1984-10-08,0.0001346270933081656,0.0001335336929814599,0.00013812842505244447,0.0001367333143721519,0.006008162692174678,0.00014540984405235705,0.00014277515349128271,0.31143438286545916,0.543496094912732,0.5012453990471877,0.5989420172685862
1984-10-09,0.0001346270933081656,0.0001335336929814599,0.00013492767180823192,0.000133564889050554,0.01656017846227434,0.00014309114705979135,0.0001410856050549612,0.2738371310903583,0.54349049727481,0.5012366527922487,0.5989469783080892
