Date,Open,High,Low,Close,Volume,SMA_14,EMA_14,RSI_14,MACD,MACD_signal,MACD_hist
2010-10-01,0.006187782554907637,0.0011085282593396024,0.006210782187179163,0.004014610210996028,9.66619633535615e-05,0.0,6.628725073005609e-05,0.611832841803581,0.6510966766603631,0.6636838522760836,0.5399347029174304
2010-10-04,0.0064380522249783845,0.0012491044591384887,0.0052892184462601825,0.0027813745645238063,0.0027297560999035696,8.104563258419699e-05,0.0,0.45595522454381,0.6494995718621098,0.6637696164071576,0.5352733355062753
2010-10-05,0.0061029789472793455,0.0025583784228181434,0.007135422633438971,0.005969612105293671,0.00022972223644610366,0.0003670319841483555,0.0003742270767731213,0.7151221477177762,0.6526557615964701,0.6646083030906978,0.5421748120322026
2010-10-06,0.007637366089972121,0.002674380891032653,0.008257877134848936,0.005715051744045596,0.009562155149110628,0.0006386914917185999,0.0006640906421397608,0.6866403345657548,0.6546350645165867,0.6657621804532764,0.5450639286690306
2010-10-07,0.00815501019173716,0.0029721566972904616,0.007836187520484986,0.005631944741792868,0.0013200609839377241,0.0008941366296452157,0.0009040533395018298,0.6764285156259955,0.655912029316491,0.666996847627626,0.5458044683004247
2010-10-08,0.007496026743924959,0.0033152854934576977,0.008313438813651389,0.006743952565413788,0.0017804132183761982,0.0010598718679428378,0.0012625829161806705,0.7489265829004652,0.6583129909835012,0.66857038945234,0.5489106781450638
2010-10-11,0.008465776702918548,0.0034433941382615635,0.009180707754437646,0.006489030869373297,2.4421713855456283e-05,0.0012393965297369232,0.0015387930580193952,0.7130958066029189,0.6596356105498989,0.6701519274543499,0.5489839731071064
2010-10-12,0.007991164580395886,0.004025755438970856,0.008420580552579918,0.007375927117327033,0.001035170271587893,0.0015404437630476828,0.0018982577796052959,0.7705869564621733,0.6617118029837138,0.6719237258411707,0.5507279474047101
2010-10-13,0.009667251169380517,0.0054425394783322095,0.010534277121745771,0.00826426870445035,0.0022113656917704155,0.001992912498479189,0.0023300721640901415,0.8190605999900173,0.6643567836031395,0.6739865105607024,0.5533952009462464
2010-10-14,0.00983793868537123,0.004813379674090882,0.009907534145547346,0.007691011056302629,0.00020205015060270745,0.0022478726471763504,0.0026266942499391785,0.7307247470809953,0.6653518711595418,0.6758795286915698,0.5518390779124581
2010-10-15,0.010305888953366838,0.005189393905172499,0.009791343273263376,0.007975381537923985,0.0013465324819297634,0.002573601899920404,0.002922269476488614,0.7504913380898084,0.6662548798143576,0.6776142673181755,0.5503882483688086
2010-10-18,0.009730808862571159,0.005674002347152732,0.010804303261072396,0.009052520554077991,0.0003391221440768272,0.0029089785059852,0.0033242754659063827,0.8169692061159414,0.6681957156217978,0.6794756006852699,0.5515486474389736
2010-10-19,0.009063002958763645,0.004633593917278687,0.008816570628214362,0.006664278243688876,0.0009090792645596105,0.0031215610822830793,0.003349321139180996,0.5236852886991077,0.6660306234991064,0.6804364088531318,0.5432942081169603
